gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	Cardiomyocyte	Other
KDR	P35968	True	VGFR2_HUMAN	PlexinA1_complex1	CPI-SC03CCAAB4B	KDR	0.026	0.087
NRP1	O14786	True	NRP1_HUMAN	PlexinA1_complex3	CPI-SC0C8A5C197	NRP1	0.105	0.087
PLXNA1	Q9UIW2	True	PLXA1_HUMAN	PlexinA1_complex3	CPI-SC0C8A5C197	PLXNA1	0.105	0.087
NRP1	O14786	True	NRP1_HUMAN	PlexinA2_complex1	CPI-SC019D0A439	NRP1	0.331	0.525
NRP1	O14786	True	NRP1_HUMAN	PlexinA2_complex1	CPI-SC08F771F98	NRP1	0.331	0.525
PLXNA2	O75051	True	PLXA2_HUMAN	PlexinA2_complex1	CPI-SC019D0A439	PLXNA2	0.331	0.525
PLXNA2	O75051	True	PLXA2_HUMAN	PlexinA2_complex1	CPI-SC08F771F98	PLXNA2	0.331	0.525
NRP1	O14786	True	NRP1_HUMAN	PlexinA3_complex1	CPI-SC05F339947	NRP1	0.069	0.093
PLXNA3	P51805	True	PLXA3_HUMAN	PlexinA3_complex1	CPI-SC05F339947	PLXNA3	0.069	0.093
NRP1	O14786	True	NRP1_HUMAN	PlexinA4_complex1	CPI-SC096905331	NRP1	0.716	0.286
PLXNA4	Q9HCM2	True	PLXA4_HUMAN	PlexinA4_complex1	CPI-SC096905331	PLXNA4	0.716	0.286
CALCRL	Q16602	True	CALRL_HUMAN	RAMP1_complex	CPI-SC02CD655EB	CALCRL	0.045	0.092
RAMP1	O60894	True	RAMP1_HUMAN	RAMP1_complex	CPI-SC02CD655EB	RAMP1	0.045	0.092
CALCRL	Q16602	True	CALRL_HUMAN	RAMP2_complex	CPI-SC01AD532CA	CALCRL	0.012	0.473
RAMP2	O60895	True	RAMP2_HUMAN	RAMP2_complex	CPI-SC01AD532CA	RAMP2	0.012	0.473
RXRA	P19793	True	RXRA_HUMAN	RAreceptor_RXRA	CPI-CC0A31C8D8B	RXRA	0.138	0.107
RXRA	P19793	True	RXRA_HUMAN	RAreceptor_RXRA	CPI-CC0B7C148C8	RXRA	0.138	0.107
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRA	CPI-CC0A31C8D8B	CRABP2	0.138	0.107
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRA	CPI-CC0B7C148C8	CRABP2	0.138	0.107
RXRB	P28702	True	RXRB_HUMAN	RAreceptor_RXRB	CPI-CC0A06D2C2D	RXRB	0.079	0.051
RXRB	P28702	True	RXRB_HUMAN	RAreceptor_RXRB	CPI-CC0974AE49B	RXRB	0.079	0.051
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRB	CPI-CC0A06D2C2D	CRABP2	0.079	0.051
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRB	CPI-CC0974AE49B	CRABP2	0.079	0.051
RXRG	P48443	True	RXRG_HUMAN	RAreceptor_RXRG	CPI-CC0E829C954	RXRG	0.124	0.011
RXRG	P48443	True	RXRG_HUMAN	RAreceptor_RXRG	CPI-CC071BF7D12	RXRG	0.124	0.011
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRG	CPI-CC0E829C954	CRABP2	0.124	0.011
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRG	CPI-CC071BF7D12	CRABP2	0.124	0.011
RARA	P10276	True	RARA_HUMAN	RAreceptor_RARA	CPI-CC0010C54C6	RARA	0.194	0.109
RARA	P10276	True	RARA_HUMAN	RAreceptor_RARA	CPI-CC0C61DFEC5	RARA	0.194	0.109
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARA	CPI-CC0010C54C6	CRABP2	0.194	0.109
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARA	CPI-CC0C61DFEC5	CRABP2	0.194	0.109
RARB	P10826	True	RARB_HUMAN	RAreceptor_RARB	CPI-CC06F5021B7	RARB	0.129	0.029
RARB	P10826	True	RARB_HUMAN	RAreceptor_RARB	CPI-CC021B19C0E	RARB	0.129	0.029
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARB	CPI-CC06F5021B7	CRABP2	0.129	0.029
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARB	CPI-CC021B19C0E	CRABP2	0.129	0.029
RARG	P13631	True	RARG_HUMAN	RAreceptor_RARG	CPI-CC065AB1F5E	RARG	0.004	0.032
RARG	P13631	True	RARG_HUMAN	RAreceptor_RARG	CPI-CC066507DFB	RARG	0.004	0.032
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARG	CPI-CC065AB1F5E	CRABP2	0.004	0.032
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARG	CPI-CC066507DFB	CRABP2	0.004	0.032
RARA	P10276	True	RARA_HUMAN	RAreceptor_RARA_RXRA	CPI-CC048F01E8D	RARA	0.138	0.107
RARA	P10276	True	RARA_HUMAN	RAreceptor_RARA_RXRA	CPI-CC03C7C010D	RARA	0.138	0.107
RXRA	P19793	True	RXRA_HUMAN	RAreceptor_RARA_RXRA	CPI-CC048F01E8D	RXRA	0.138	0.107
RXRA	P19793	True	RXRA_HUMAN	RAreceptor_RARA_RXRA	CPI-CC03C7C010D	RXRA	0.138	0.107
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARA_RXRA	CPI-CC048F01E8D	CRABP2	0.138	0.107
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARA_RXRA	CPI-CC03C7C010D	CRABP2	0.138	0.107
RARB	P10826	True	RARB_HUMAN	RAreceptor_RARB_RXRB	CPI-CC036F9AC3C	RARB	0.079	0.029
RARB	P10826	True	RARB_HUMAN	RAreceptor_RARB_RXRB	CPI-CC061CCD0A0	RARB	0.079	0.029
RXRB	P28702	True	RXRB_HUMAN	RAreceptor_RARB_RXRB	CPI-CC036F9AC3C	RXRB	0.079	0.029
RXRB	P28702	True	RXRB_HUMAN	RAreceptor_RARB_RXRB	CPI-CC061CCD0A0	RXRB	0.079	0.029
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARB_RXRB	CPI-CC036F9AC3C	CRABP2	0.079	0.029
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARB_RXRB	CPI-CC061CCD0A0	CRABP2	0.079	0.029
RARG	P13631	True	RARG_HUMAN	RAreceptor_RARG_RXRG	CPI-CC01AF691C1	RARG	0.004	0.011
RARG	P13631	True	RARG_HUMAN	RAreceptor_RARG_RXRG	CPI-CC000118AA2	RARG	0.004	0.011
RXRG	P48443	True	RXRG_HUMAN	RAreceptor_RARG_RXRG	CPI-CC01AF691C1	RXRG	0.004	0.011
RXRG	P48443	True	RXRG_HUMAN	RAreceptor_RARG_RXRG	CPI-CC000118AA2	RXRG	0.004	0.011
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARG_RXRG	CPI-CC01AF691C1	CRABP2	0.004	0.011
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARG_RXRG	CPI-CC000118AA2	CRABP2	0.004	0.011
SIRPB1	O00241	True	SIRB1_HUMAN	SIRB1_complex	CPI-SC05C71E348	SIRPB1	0.001	0.001
TYROBP	O43914	True	TYOBP_HUMAN	SIRB1_complex	CPI-SC05C71E348	TYROBP	0.001	0.001
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta_receptor1	CPI-SC0DABCC4B5	TGFBR1	0.142	0.21
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta_receptor1	CPI-SC070741884	TGFBR1	0.142	0.21
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta_receptor1	CPI-SC051FC855D	TGFBR1	0.142	0.21
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta_receptor1	CPI-SC0DABCC4B5	TGFBR2	0.142	0.21
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta_receptor1	CPI-SC070741884	TGFBR2	0.142	0.21
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta_receptor1	CPI-SC051FC855D	TGFBR2	0.142	0.21
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta_receptor2	CPI-SC01AADFEB3	TGFBR2	0.226	0.155
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta_receptor2	CPI-SC0F36DD437	TGFBR2	0.226	0.155
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta_receptor2	CPI-SC074D3FFBC	TGFBR2	0.226	0.155
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta_receptor2	CPI-SC01AADFEB3	ACVR1	0.226	0.155
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta_receptor2	CPI-SC0F36DD437	ACVR1	0.226	0.155
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta_receptor2	CPI-SC074D3FFBC	ACVR1	0.226	0.155
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2A	CPI-SC001669E22	TGFBR1	0.142	0.13
ACVR2A	P27037	True	AVR2A_HUMAN	TGFR_AVR2A	CPI-SC001669E22	ACVR2A	0.142	0.13
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2B	CPI-SC017215F7F	TGFBR1	0.142	0.082
ACVR2B	Q13705	True	AVR2B_HUMAN	TGFR_AVR2B	CPI-SC017215F7F	ACVR2B	0.142	0.082
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_BMPR2	CPI-SC0FDB4B6D9	TGFBR1	0.142	0.21
BMPR2	Q13873	True	BMPR2_HUMAN	TGFR_BMPR2	CPI-SC0FDB4B6D9	BMPR2	0.142	0.21
GABRA2	P47869	True	GBRA2_HUMAN	GABA-A_a2b3g2S_complex	CPI-CC01B9552BA	GABRA2	0.003	0.005
GABRA2	P47869	True	GBRA2_HUMAN	GABA-A_a2b3g2S_complex	CPI-CC002C86EAE	GABRA2	0.003	0.005
GABRA2	P47869	True	GBRA2_HUMAN	GABA-A_a2b3g2S_complex	CPI-CC06B7CC089	GABRA2	0.003	0.005
GABRA2	P47869	True	GBRA2_HUMAN	GABA-A_a2b3g2S_complex	CPI-CC0C8C9C0D3	GABRA2	0.003	0.005
GABRB3	P28472	True	GBRB3_HUMAN	GABA-A_a2b3g2S_complex	CPI-CC01B9552BA	GABRB3	0.003	0.005
GABRB3	P28472	True	GBRB3_HUMAN	GABA-A_a2b3g2S_complex	CPI-CC002C86EAE	GABRB3	0.003	0.005
GABRB3	P28472	True	GBRB3_HUMAN	GABA-A_a2b3g2S_complex	CPI-CC06B7CC089	GABRB3	0.003	0.005
GABRB3	P28472	True	GBRB3_HUMAN	GABA-A_a2b3g2S_complex	CPI-CC0C8C9C0D3	GABRB3	0.003	0.005
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_a2b3g2S_complex	CPI-CC01B9552BA	GABRG2	0.003	0.005
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_a2b3g2S_complex	CPI-CC002C86EAE	GABRG2	0.003	0.005
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_a2b3g2S_complex	CPI-CC06B7CC089	GABRG2	0.003	0.005
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_a2b3g2S_complex	CPI-CC0C8C9C0D3	GABRG2	0.003	0.005
GABRA3	P34903	True	GBRA3_HUMAN	GABA-A_a3b3g2S_complex	CPI-CC07D1D1AD0	GABRA3	0.002	0.008
GABRA3	P34903	True	GBRA3_HUMAN	GABA-A_a3b3g2S_complex	CPI-CC0195F6CE4	GABRA3	0.002	0.008
GABRA3	P34903	True	GBRA3_HUMAN	GABA-A_a3b3g2S_complex	CPI-CC0079D48C9	GABRA3	0.002	0.008
GABRA3	P34903	True	GBRA3_HUMAN	GABA-A_a3b3g2S_complex	CPI-CC0F11405A3	GABRA3	0.002	0.008
GABRB3	P28472	True	GBRB3_HUMAN	GABA-A_a3b3g2S_complex	CPI-CC07D1D1AD0	GABRB3	0.002	0.008
GABRB3	P28472	True	GBRB3_HUMAN	GABA-A_a3b3g2S_complex	CPI-CC0195F6CE4	GABRB3	0.002	0.008
GABRB3	P28472	True	GBRB3_HUMAN	GABA-A_a3b3g2S_complex	CPI-CC0079D48C9	GABRB3	0.002	0.008
GABRB3	P28472	True	GBRB3_HUMAN	GABA-A_a3b3g2S_complex	CPI-CC0F11405A3	GABRB3	0.002	0.008
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_a3b3g2S_complex	CPI-CC07D1D1AD0	GABRG2	0.002	0.008
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_a3b3g2S_complex	CPI-CC0195F6CE4	GABRG2	0.002	0.008
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_a3b3g2S_complex	CPI-CC0079D48C9	GABRG2	0.002	0.008
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_a3b3g2S_complex	CPI-CC0F11405A3	GABRG2	0.002	0.008
GABRA3	P34903	True	GBRA3_HUMAN	GABA-A_a3b3e_complex	CPI-CC0E092014F	GABRA3	0.002	0.008
GABRA3	P34903	True	GBRA3_HUMAN	GABA-A_a3b3e_complex	CPI-CC02329B61A	GABRA3	0.002	0.008
GABRA3	P34903	True	GBRA3_HUMAN	GABA-A_a3b3e_complex	CPI-CC0695DEB89	GABRA3	0.002	0.008
GABRA3	P34903	True	GBRA3_HUMAN	GABA-A_a3b3e_complex	CPI-CC0852DD8AB	GABRA3	0.002	0.008
GABRB3	P28472	True	GBRB3_HUMAN	GABA-A_a3b3e_complex	CPI-CC0E092014F	GABRB3	0.002	0.008
GABRB3	P28472	True	GBRB3_HUMAN	GABA-A_a3b3e_complex	CPI-CC02329B61A	GABRB3	0.002	0.008
GABRB3	P28472	True	GBRB3_HUMAN	GABA-A_a3b3e_complex	CPI-CC0695DEB89	GABRB3	0.002	0.008
GABRB3	P28472	True	GBRB3_HUMAN	GABA-A_a3b3e_complex	CPI-CC0852DD8AB	GABRB3	0.002	0.008
GABRE	P78334	True	GBRE_HUMAN	GABA-A_a3b3e_complex	CPI-CC0E092014F	GABRE	0.002	0.008
GABRE	P78334	True	GBRE_HUMAN	GABA-A_a3b3e_complex	CPI-CC02329B61A	GABRE	0.002	0.008
GABRE	P78334	True	GBRE_HUMAN	GABA-A_a3b3e_complex	CPI-CC0695DEB89	GABRE	0.002	0.008
GABRE	P78334	True	GBRE_HUMAN	GABA-A_a3b3e_complex	CPI-CC0852DD8AB	GABRE	0.002	0.008
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC08C4BCAED	GRIK1	0.007	0.02
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC0924D1237	GRIK1	0.007	0.02
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC0918CCE56	GRIK1	0.007	0.02
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC007CF847B	GRIK1	0.007	0.02
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC05BFEA73C	GRIK1	0.007	0.02
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC07909859C	GRIK1	0.007	0.02
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC08C4BCAED	GRIK4	0.007	0.02
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC0924D1237	GRIK4	0.007	0.02
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC0918CCE56	GRIK4	0.007	0.02
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC007CF847B	GRIK4	0.007	0.02
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC05BFEA73C	GRIK4	0.007	0.02
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC07909859C	GRIK4	0.007	0.02
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC00F486A57	GRIK1	0.029	0.009
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0C78F642C	GRIK1	0.029	0.009
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC02BF19DCF	GRIK1	0.029	0.009
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC08EE84AE8	GRIK1	0.029	0.009
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0DC1D35A7	GRIK1	0.029	0.009
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0A8308C2C	GRIK1	0.029	0.009
GRIK5	Q16478	True	GRIK5_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC00F486A57	GRIK5	0.029	0.009
GRIK5	Q16478	True	GRIK5_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0C78F642C	GRIK5	0.029	0.009
GRIK5	Q16478	True	GRIK5_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC02BF19DCF	GRIK5	0.029	0.009
GRIK5	Q16478	True	GRIK5_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC08EE84AE8	GRIK5	0.029	0.009
GRIK5	Q16478	True	GRIK5_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0DC1D35A7	GRIK5	0.029	0.009
GRIK5	Q16478	True	GRIK5_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0A8308C2C	GRIK5	0.029	0.009
GRIK2	Q13002	True	GRIK2_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC052F5C918	GRIK2	0.007	0.02
GRIK2	Q13002	True	GRIK2_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC0D02A5FE5	GRIK2	0.007	0.02
GRIK2	Q13002	True	GRIK2_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC0063E25BD	GRIK2	0.007	0.02
GRIK2	Q13002	True	GRIK2_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC05A802EBC	GRIK2	0.007	0.02
GRIK2	Q13002	True	GRIK2_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC0D4DE23C7	GRIK2	0.007	0.02
GRIK2	Q13002	True	GRIK2_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC00CFD9E84	GRIK2	0.007	0.02
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC052F5C918	GRIK4	0.007	0.02
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC0D02A5FE5	GRIK4	0.007	0.02
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC0063E25BD	GRIK4	0.007	0.02
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC05A802EBC	GRIK4	0.007	0.02
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC0D4DE23C7	GRIK4	0.007	0.02
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC00CFD9E84	GRIK4	0.007	0.02
GRIK2	Q13002	True	GRIK2_HUMAN	Glutamate_Kainate_2_5_complex	CPI-CC0EAD8AFBF	GRIK2	0.032	0.009
GRIK2	Q13002	True	GRIK2_HUMAN	Glutamate_Kainate_2_5_complex	CPI-CC033AC2E73	GRIK2	0.032	0.009
GRIK2	Q13002	True	GRIK2_HUMAN	Glutamate_Kainate_2_5_complex	CPI-CC0E60351FF	GRIK2	0.032	0.009
GRIK2	Q13002	True	GRIK2_HUMAN	Glutamate_Kainate_2_5_complex	CPI-CC086C2B918	GRIK2	0.032	0.009
GRIK2	Q13002	True	GRIK2_HUMAN	Glutamate_Kainate_2_5_complex	CPI-CC0B810B839	GRIK2	0.032	0.009
GRIK2	Q13002	True	GRIK2_HUMAN	Glutamate_Kainate_2_5_complex	CPI-CC0B415175C	GRIK2	0.032	0.009
GRIK5	Q16478	True	GRIK5_HUMAN	Glutamate_Kainate_2_5_complex	CPI-CC0EAD8AFBF	GRIK5	0.032	0.009
GRIK5	Q16478	True	GRIK5_HUMAN	Glutamate_Kainate_2_5_complex	CPI-CC033AC2E73	GRIK5	0.032	0.009
GRIK5	Q16478	True	GRIK5_HUMAN	Glutamate_Kainate_2_5_complex	CPI-CC0E60351FF	GRIK5	0.032	0.009
GRIK5	Q16478	True	GRIK5_HUMAN	Glutamate_Kainate_2_5_complex	CPI-CC086C2B918	GRIK5	0.032	0.009
GRIK5	Q16478	True	GRIK5_HUMAN	Glutamate_Kainate_2_5_complex	CPI-CC0B810B839	GRIK5	0.032	0.009
GRIK5	Q16478	True	GRIK5_HUMAN	Glutamate_Kainate_2_5_complex	CPI-CC0B415175C	GRIK5	0.032	0.009
GLRA1	P23415	True	GLRA1_HUMAN	Glycine_a1b_complex	CPI-CC038A555FC	GLRA1	0.004	0.009
GLRA1	P23415	True	GLRA1_HUMAN	Glycine_a1b_complex	CPI-CC00045ECF5	GLRA1	0.004	0.009
GLRB	P48167	True	GLRB_HUMAN	Glycine_a1b_complex	CPI-CC038A555FC	GLRB	0.004	0.009
GLRB	P48167	True	GLRB_HUMAN	Glycine_a1b_complex	CPI-CC00045ECF5	GLRB	0.004	0.009
GLRA2	P23416	True	GLRA2_HUMAN	Glycine_a2_complex	CPI-CC054A40212	GLRA2	0.004	0.005
GLRA2	P23416	True	GLRA2_HUMAN	Glycine_a2_complex	CPI-CC0EA1D60C5	GLRA2	0.004	0.005
NECTIN3	Q9NQS3	False	PVRL3_HUMAN		CPI-SS0B990492C	NECTIN3	0.25	0.302
NECTIN3	Q9NQS3	False	PVRL3_HUMAN		CPI-SS0C5E9FBFB	NECTIN3	0.25	0.302
NECTIN3	Q9NQS3	False	PVRL3_HUMAN		CPI-SS02FBD007E	NECTIN3	0.25	0.302
ADGRG1	Q9Y653	False	AGRG1_HUMAN		CPI-SS0343DD0EE	ADGRG1	0.003	0.089
ADGRG1	Q9Y653	False	AGRG1_HUMAN		CPI-SS09C0B8677	ADGRG1	0.003	0.089
ADGRG6	Q86SQ4	False	AGRG6_HUMAN		CPI-SS015BF69EE	ADGRG6	0.121	0.15
ADGRG6	Q86SQ4	False	AGRG6_HUMAN		CPI-SS01771D11B	ADGRG6	0.121	0.15
ADGRG6	Q86SQ4	False	AGRG6_HUMAN		CPI-SS0AADAB219	ADGRG6	0.121	0.15
ADGRG6	Q86SQ4	False	AGRG6_HUMAN		CPI-SS06D2944B5	ADGRG6	0.121	0.15
ADGRG6	Q86SQ4	False	AGRG6_HUMAN		CPI-SS0924C61F1	ADGRG6	0.121	0.15
ADGRG6	Q86SQ4	False	AGRG6_HUMAN		CPI-SS0BBF93C62	ADGRG6	0.121	0.15
ADGRG6	Q86SQ4	False	AGRG6_HUMAN		CPI-SS0335C4DDE	ADGRG6	0.121	0.15
ADGRG6	Q86SQ4	False	AGRG6_HUMAN		CPI-SS0087B834D	ADGRG6	0.121	0.15
DSG2	Q14126	False	DSG2_HUMAN		CPI-SS06D13FCD3	DSG2	0.211	0.158
DSC3	Q14574	False	DSC3_HUMAN		CPI-SS0B6F0C894	DSC3	0.001	0.01
CELSR3	Q9NYQ7	False	CELR3_HUMAN		CPI-SS09491FBF4	CELSR3	0.008	0.009
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS0D9DE7106	NRXN3	0.067	0.192
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS0DD3733E8	NRXN3	0.067	0.192
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS01A7DC3C1	NRXN3	0.067	0.192
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS0180FFBED	NRXN3	0.067	0.192
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS0C0329180	NRXN3	0.067	0.192
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS026EC3854	NRXN3	0.067	0.192
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS0F97A06CD	NRXN3	0.067	0.192
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS0731F750C	NRXN3	0.067	0.192
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS0C12FCB93	NRXN3	0.067	0.192
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS07FBAAD8D	NRXN3	0.067	0.192
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS0F9118AB4	NRXN3	0.067	0.192
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS0837C7966	NRXN3	0.067	0.192
GJA1	P17302	False	CXA1_HUMAN		CPI-SS08658BB16	GJA1	0.686	0.671
GJA1	P17302	False	CXA1_HUMAN		CPI-SS0C4261737	GJA1	0.686	0.671
GJA5	P36382	False	CXA5_HUMAN		CPI-SS024F36886	GJA5	0.105	0.315
GJA5	P36382	False	CXA5_HUMAN		CPI-SS0F5FC7262	GJA5	0.105	0.315
GJA5	P36382	False	CXA5_HUMAN		CPI-SS0E7883ADC	GJA5	0.105	0.315
GJC1	P36383	False	CXG1_HUMAN		CPI-SS062D2530F	GJC1	0.489	0.135
SPN	P16150	False	LEUK_HUMAN		CPI-SS09C4FCB90	SPN	0.004	0.002
JAM3	Q9BX67	False	JAM3_HUMAN		CPI-SS087B53ABF	JAM3	0.222	0.567
CD36	P16671	False	CD36_HUMAN		CPI-SS0C93E48D7	CD36	0.043	0.018
CD36	P16671	False	CD36_HUMAN		CPI-SS0914C7C85	CD36	0.043	0.018
ADORA1	P30542	False	AA1R_HUMAN		CPI-CS064B4FE21	ADORA1	0.077	0.015
ADORA1	P30542	False	AA1R_HUMAN		CPI-CS0BCAA5227	ADORA1	0.077	0.015
ADORA1	P30542	False	AA1R_HUMAN		CPI-CS0517F9783	ADORA1	0.077	0.015
ADORA1	P30542	False	AA1R_HUMAN		CPI-CS0521FD886	ADORA1	0.077	0.015
ADORA1	P30542	False	AA1R_HUMAN		CPI-SS026C7F8A2	ADORA1	0.077	0.015
ADORA2A	P29274	False	AA2AR_HUMAN		CPI-CS056D84EB8	ADORA2A	0.01	0.024
ADORA2A	P29274	False	AA2AR_HUMAN		CPI-CS0FDA0F596	ADORA2A	0.01	0.024
ADORA2A	P29274	False	AA2AR_HUMAN		CPI-CS0F865E648	ADORA2A	0.01	0.024
ADORA2A	P29274	False	AA2AR_HUMAN		CPI-CS028B98B8F	ADORA2A	0.01	0.024
ADORA2A	P29274	False	AA2AR_HUMAN		CPI-SS0E90C46BC	ADORA2A	0.01	0.024
ADORA2B	P29275	False	AA2BR_HUMAN		CPI-CS05357F38C	ADORA2B	0.005	0.016
ADORA2B	P29275	False	AA2BR_HUMAN		CPI-CS016DD08B8	ADORA2B	0.005	0.016
ADORA2B	P29275	False	AA2BR_HUMAN		CPI-CS0D17EA793	ADORA2B	0.005	0.016
ADORA2B	P29275	False	AA2BR_HUMAN		CPI-CS0985F2C10	ADORA2B	0.005	0.016
ADORA2B	P29275	False	AA2BR_HUMAN		CPI-SS08C884E97	ADORA2B	0.005	0.016
ADRA1A	P35348	False	ADA1A_HUMAN		CPI-CS06FE13C35	ADRA1A	0.018	0.004
ADRA1A	P35348	False	ADA1A_HUMAN		CPI-CS05F96EA59	ADRA1A	0.018	0.004
ADRA1B	P35368	False	ADA1B_HUMAN		CPI-CS04C3CEB1B	ADRA1B	0.06	0.039
