gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	Cardiomyocyte	Other
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb1_complex	CPI-SC08F923F07	ITGAV	0.67	0.549
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb1_complex	CPI-SC01D9AD677	ITGAV	0.67	0.549
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb1_complex	CPI-SC0717E21B0	ITGAV	0.67	0.549
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC06D7BD0F6	ITGAV	0.113	0.034
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC0FCA446B5	ITGAV	0.113	0.034
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC07763D025	ITGAV	0.113	0.034
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC03E67206C	ITGAV	0.113	0.034
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC021D4420C	ITGAV	0.113	0.034
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC02EA03F82	ITGAV	0.113	0.034
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC045FE8A01	ITGAV	0.113	0.034
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC0FB36427B	ITGAV	0.113	0.034
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC0F72E9E4E	ITGAV	0.113	0.034
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC0D3D23FAA	ITGAV	0.113	0.034
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC0C4FD0754	ITGAV	0.113	0.034
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC0F0AC498A	ITGAV	0.113	0.034
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC060FE7871	ITGAV	0.113	0.034
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC0A6D5D2B1	ITGAV	0.113	0.034
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC042AD06C6	ITGAV	0.113	0.034
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC06D7BD0F6	ITGB3	0.113	0.034
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC0FCA446B5	ITGB3	0.113	0.034
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC07763D025	ITGB3	0.113	0.034
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC03E67206C	ITGB3	0.113	0.034
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC021D4420C	ITGB3	0.113	0.034
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC02EA03F82	ITGB3	0.113	0.034
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC045FE8A01	ITGB3	0.113	0.034
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC0FB36427B	ITGB3	0.113	0.034
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC0F72E9E4E	ITGB3	0.113	0.034
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC0D3D23FAA	ITGB3	0.113	0.034
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC0C4FD0754	ITGB3	0.113	0.034
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC0F0AC498A	ITGB3	0.113	0.034
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC060FE7871	ITGB3	0.113	0.034
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC0A6D5D2B1	ITGB3	0.113	0.034
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC042AD06C6	ITGB3	0.113	0.034
ITGB5	P18084	True	ITB5_HUMAN	integrin_aVb5_complex	CPI-SC09B45FB39	ITGB5	0.175	0.126
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb5_complex	CPI-SC09B45FB39	ITGAV	0.175	0.126
ITGB8	P26012	True	ITB8_HUMAN	integrin_aVb8_complex	CPI-SC0202406F0	ITGB8	0.008	0.023
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb8_complex	CPI-SC0202406F0	ITGAV	0.008	0.023
FGFR1	P11362	True	FGFR1_HUMAN	Klotho_FGFR1	CPI-SC0F6764DA8	FGFR1	0.0	0.0
KL	Q9UEF7	True	KLOT_HUMAN	Klotho_FGFR1	CPI-SC0F6764DA8	KL	0.0	0.0
KREMEN1	Q96MU8	True	KREM1_HUMAN	Kremen1_LRP6	CPI-SC07CA7AF54	KREMEN1	0.156	0.078
LRP6	O75581	True	LRP6_HUMAN	Kremen1_LRP6	CPI-SC07CA7AF54	LRP6	0.156	0.078
LIFR	P42702	True	LIFR_HUMAN	LIFR	CPI-SC0F30798CC	LIFR	0.24	0.124
IL6ST	P40189	True	IL6RB_HUMAN	LIFR	CPI-SC0F30798CC	IL6ST	0.24	0.124
AMHR2	Q16671	True	AMHR2_HUMAN	MIS_receptor_1	CPI-SC077F81192	AMHR2	0.031	0.014
BMPR1A	P36894	True	BMR1A_HUMAN	MIS_receptor_1	CPI-SC077F81192	BMPR1A	0.031	0.014
AMHR2	Q16671	True	AMHR2_HUMAN	MIS_receptor_2	CPI-SC09C7944F4	AMHR2	0.007	0.005
BMPR1B	O00238	True	BMR1B_HUMAN	MIS_receptor_2	CPI-SC09C7944F4	BMPR1B	0.007	0.005
AMHR2	Q16671	True	AMHR2_HUMAN	MIS_receptor_3	CPI-SC0C68323CF	AMHR2	0.031	0.014
ACVR1	Q04771	True	ACVR1_HUMAN	MIS_receptor_3	CPI-SC0C68323CF	ACVR1	0.031	0.014
ACVR1B	P36896	True	ACV1B_HUMAN	NODAL_receptor_IbIIa_CFC1	CPI-SC08F1D4358	ACVR1B	0.025	0.012
ACVR2A	P27037	True	AVR2A_HUMAN	NODAL_receptor_IbIIa_CFC1	CPI-SC08F1D4358	ACVR2A	0.025	0.012
CFC1	P0CG37	True	CFC1_HUMAN	NODAL_receptor_IbIIa_CFC1	CPI-SC08F1D4358	CFC1	0.025	0.012
ACVR1B	P36896	True	ACV1B_HUMAN	NODAL_receptor_IbIIb_CFC1	CPI-SC0397B3290	ACVR1B	0.025	0.012
ACVR2B	Q13705	True	AVR2B_HUMAN	NODAL_receptor_IbIIb_CFC1	CPI-SC0397B3290	ACVR2B	0.025	0.012
CFC1	P0CG37	True	CFC1_HUMAN	NODAL_receptor_IbIIb_CFC1	CPI-SC0397B3290	CFC1	0.025	0.012
ACVR1C	Q8NER5	True	ACV1C_HUMAN	NODAL_receptor_IcIIb_CFC1	CPI-SC0AB5E1FE3	ACVR1C	0.002	0.0
ACVR2B	Q13705	True	AVR2B_HUMAN	NODAL_receptor_IcIIb_CFC1	CPI-SC0AB5E1FE3	ACVR2B	0.002	0.0
CFC1	P0CG37	True	CFC1_HUMAN	NODAL_receptor_IcIIb_CFC1	CPI-SC0AB5E1FE3	CFC1	0.002	0.0
PDGFRA	P16234	True	PGFRA_HUMAN	PDGFR_complex	CPI-SC00DF4C861	PDGFRA	0.003	0.035
PDGFRA	P16234	True	PGFRA_HUMAN	PDGFR_complex	CPI-SC042177446	PDGFRA	0.003	0.035
PDGFRB	P09619	True	PGFRB_HUMAN	PDGFR_complex	CPI-SC00DF4C861	PDGFRB	0.003	0.035
PDGFRB	P09619	True	PGFRB_HUMAN	PDGFR_complex	CPI-SC042177446	PDGFRB	0.003	0.035
EZR	P15311	True	EZRI_HUMAN	pL1:Ezrin	CPI-SC030C83222	EZR	0.001	0.007
L1CAM	P32004	True	L1CAM_HUMAN	pL1:Ezrin	CPI-SC030C83222	L1CAM	0.001	0.007
PLXNA1	Q9UIW2	True	PLXA1_HUMAN	PlexinA1_complex1	CPI-SC03CCAAB4B	PLXNA1	0.035	0.051
KDR	P35968	True	VGFR2_HUMAN	PlexinA1_complex1	CPI-SC03CCAAB4B	KDR	0.035	0.051
NRP1	O14786	True	NRP1_HUMAN	PlexinA1_complex3	CPI-SC0C8A5C197	NRP1	0.083	0.084
PLXNA1	Q9UIW2	True	PLXA1_HUMAN	PlexinA1_complex3	CPI-SC0C8A5C197	PLXNA1	0.083	0.084
NRP1	O14786	True	NRP1_HUMAN	PlexinA2_complex1	CPI-SC019D0A439	NRP1	0.082	0.045
NRP1	O14786	True	NRP1_HUMAN	PlexinA2_complex1	CPI-SC08F771F98	NRP1	0.082	0.045
PLXNA2	O75051	True	PLXA2_HUMAN	PlexinA2_complex1	CPI-SC019D0A439	PLXNA2	0.082	0.045
PLXNA2	O75051	True	PLXA2_HUMAN	PlexinA2_complex1	CPI-SC08F771F98	PLXNA2	0.082	0.045
NRP1	O14786	True	NRP1_HUMAN	PlexinA3_complex1	CPI-SC05F339947	NRP1	0.039	0.036
PLXNA3	P51805	True	PLXA3_HUMAN	PlexinA3_complex1	CPI-SC05F339947	PLXNA3	0.039	0.036
NRP1	O14786	True	NRP1_HUMAN	PlexinA4_complex1	CPI-SC096905331	NRP1	0.454	0.175
PLXNA4	Q9HCM2	True	PLXA4_HUMAN	PlexinA4_complex1	CPI-SC096905331	PLXNA4	0.454	0.175
CALCRL	Q16602	True	CALRL_HUMAN	RAMP1_complex	CPI-SC02CD655EB	CALCRL	0.028	0.025
RAMP1	O60894	True	RAMP1_HUMAN	RAMP1_complex	CPI-SC02CD655EB	RAMP1	0.028	0.025
CALCRL	Q16602	True	CALRL_HUMAN	RAMP2_complex	CPI-SC01AD532CA	CALCRL	0.004	0.025
RAMP2	O60895	True	RAMP2_HUMAN	RAMP2_complex	CPI-SC01AD532CA	RAMP2	0.004	0.025
RXRA	P19793	True	RXRA_HUMAN	RAreceptor_RXRA	CPI-CC0A31C8D8B	RXRA	0.103	0.048
RXRA	P19793	True	RXRA_HUMAN	RAreceptor_RXRA	CPI-CC0B7C148C8	RXRA	0.103	0.048
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRA	CPI-CC0A31C8D8B	CRABP2	0.103	0.048
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRA	CPI-CC0B7C148C8	CRABP2	0.103	0.048
RXRB	P28702	True	RXRB_HUMAN	RAreceptor_RXRB	CPI-CC0A06D2C2D	RXRB	0.058	0.03
RXRB	P28702	True	RXRB_HUMAN	RAreceptor_RXRB	CPI-CC0974AE49B	RXRB	0.058	0.03
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRB	CPI-CC0A06D2C2D	CRABP2	0.058	0.03
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRB	CPI-CC0974AE49B	CRABP2	0.058	0.03
RXRG	P48443	True	RXRG_HUMAN	RAreceptor_RXRG	CPI-CC0E829C954	RXRG	0.06	0.018
RXRG	P48443	True	RXRG_HUMAN	RAreceptor_RXRG	CPI-CC071BF7D12	RXRG	0.06	0.018
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRG	CPI-CC0E829C954	CRABP2	0.06	0.018
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRG	CPI-CC071BF7D12	CRABP2	0.06	0.018
RARA	P10276	True	RARA_HUMAN	RAreceptor_RARA	CPI-CC0010C54C6	RARA	0.121	0.057
RARA	P10276	True	RARA_HUMAN	RAreceptor_RARA	CPI-CC0C61DFEC5	RARA	0.121	0.057
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARA	CPI-CC0010C54C6	CRABP2	0.121	0.057
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARA	CPI-CC0C61DFEC5	CRABP2	0.121	0.057
RARB	P10826	True	RARB_HUMAN	RAreceptor_RARB	CPI-CC06F5021B7	RARB	0.101	0.038
RARB	P10826	True	RARB_HUMAN	RAreceptor_RARB	CPI-CC021B19C0E	RARB	0.101	0.038
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARB	CPI-CC06F5021B7	CRABP2	0.101	0.038
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARB	CPI-CC021B19C0E	CRABP2	0.101	0.038
RARG	P13631	True	RARG_HUMAN	RAreceptor_RARG	CPI-CC065AB1F5E	RARG	0.006	0.007
RARG	P13631	True	RARG_HUMAN	RAreceptor_RARG	CPI-CC066507DFB	RARG	0.006	0.007
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARG	CPI-CC065AB1F5E	CRABP2	0.006	0.007
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARG	CPI-CC066507DFB	CRABP2	0.006	0.007
RARA	P10276	True	RARA_HUMAN	RAreceptor_RARA_RXRA	CPI-CC048F01E8D	RARA	0.103	0.048
RARA	P10276	True	RARA_HUMAN	RAreceptor_RARA_RXRA	CPI-CC03C7C010D	RARA	0.103	0.048
RXRA	P19793	True	RXRA_HUMAN	RAreceptor_RARA_RXRA	CPI-CC048F01E8D	RXRA	0.103	0.048
RXRA	P19793	True	RXRA_HUMAN	RAreceptor_RARA_RXRA	CPI-CC03C7C010D	RXRA	0.103	0.048
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARA_RXRA	CPI-CC048F01E8D	CRABP2	0.103	0.048
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARA_RXRA	CPI-CC03C7C010D	CRABP2	0.103	0.048
RARB	P10826	True	RARB_HUMAN	RAreceptor_RARB_RXRB	CPI-CC036F9AC3C	RARB	0.058	0.03
RARB	P10826	True	RARB_HUMAN	RAreceptor_RARB_RXRB	CPI-CC061CCD0A0	RARB	0.058	0.03
RXRB	P28702	True	RXRB_HUMAN	RAreceptor_RARB_RXRB	CPI-CC036F9AC3C	RXRB	0.058	0.03
RXRB	P28702	True	RXRB_HUMAN	RAreceptor_RARB_RXRB	CPI-CC061CCD0A0	RXRB	0.058	0.03
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARB_RXRB	CPI-CC036F9AC3C	CRABP2	0.058	0.03
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARB_RXRB	CPI-CC061CCD0A0	CRABP2	0.058	0.03
RARG	P13631	True	RARG_HUMAN	RAreceptor_RARG_RXRG	CPI-CC01AF691C1	RARG	0.006	0.007
RARG	P13631	True	RARG_HUMAN	RAreceptor_RARG_RXRG	CPI-CC000118AA2	RARG	0.006	0.007
RXRG	P48443	True	RXRG_HUMAN	RAreceptor_RARG_RXRG	CPI-CC01AF691C1	RXRG	0.006	0.007
RXRG	P48443	True	RXRG_HUMAN	RAreceptor_RARG_RXRG	CPI-CC000118AA2	RXRG	0.006	0.007
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARG_RXRG	CPI-CC01AF691C1	CRABP2	0.006	0.007
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARG_RXRG	CPI-CC000118AA2	CRABP2	0.006	0.007
SIRPB1	O00241	True	SIRB1_HUMAN	SIRB1_complex	CPI-SC05C71E348	SIRPB1	0.004	0.001
TYROBP	O43914	True	TYOBP_HUMAN	SIRB1_complex	CPI-SC05C71E348	TYROBP	0.004	0.001
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta_receptor1	CPI-SC0DABCC4B5	TGFBR1	0.099	0.089
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta_receptor1	CPI-SC070741884	TGFBR1	0.099	0.089
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta_receptor1	CPI-SC051FC855D	TGFBR1	0.099	0.089
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta_receptor1	CPI-SC0DABCC4B5	TGFBR2	0.099	0.089
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta_receptor1	CPI-SC070741884	TGFBR2	0.099	0.089
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta_receptor1	CPI-SC051FC855D	TGFBR2	0.099	0.089
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta_receptor2	CPI-SC01AADFEB3	TGFBR2	0.092	0.041
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta_receptor2	CPI-SC0F36DD437	TGFBR2	0.092	0.041
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta_receptor2	CPI-SC074D3FFBC	TGFBR2	0.092	0.041
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta_receptor2	CPI-SC01AADFEB3	ACVR1	0.092	0.041
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta_receptor2	CPI-SC0F36DD437	ACVR1	0.092	0.041
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta_receptor2	CPI-SC074D3FFBC	ACVR1	0.092	0.041
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2A	CPI-SC001669E22	TGFBR1	0.099	0.052
ACVR2A	P27037	True	AVR2A_HUMAN	TGFR_AVR2A	CPI-SC001669E22	ACVR2A	0.099	0.052
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2B	CPI-SC017215F7F	TGFBR1	0.099	0.089
ACVR2B	Q13705	True	AVR2B_HUMAN	TGFR_AVR2B	CPI-SC017215F7F	ACVR2B	0.099	0.089
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_BMPR2	CPI-SC0FDB4B6D9	TGFBR1	0.099	0.089
BMPR2	Q13873	True	BMPR2_HUMAN	TGFR_BMPR2	CPI-SC0FDB4B6D9	BMPR2	0.099	0.089
GABRA2	P47869	True	GBRA2_HUMAN	GABA-A_a2b3g2S_complex	CPI-CC01B9552BA	GABRA2	0.001	0.001
GABRA2	P47869	True	GBRA2_HUMAN	GABA-A_a2b3g2S_complex	CPI-CC002C86EAE	GABRA2	0.001	0.001
GABRA2	P47869	True	GBRA2_HUMAN	GABA-A_a2b3g2S_complex	CPI-CC06B7CC089	GABRA2	0.001	0.001
GABRA2	P47869	True	GBRA2_HUMAN	GABA-A_a2b3g2S_complex	CPI-CC0C8C9C0D3	GABRA2	0.001	0.001
GABRB3	P28472	True	GBRB3_HUMAN	GABA-A_a2b3g2S_complex	CPI-CC01B9552BA	GABRB3	0.001	0.001
GABRB3	P28472	True	GBRB3_HUMAN	GABA-A_a2b3g2S_complex	CPI-CC002C86EAE	GABRB3	0.001	0.001
GABRB3	P28472	True	GBRB3_HUMAN	GABA-A_a2b3g2S_complex	CPI-CC06B7CC089	GABRB3	0.001	0.001
GABRB3	P28472	True	GBRB3_HUMAN	GABA-A_a2b3g2S_complex	CPI-CC0C8C9C0D3	GABRB3	0.001	0.001
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_a2b3g2S_complex	CPI-CC01B9552BA	GABRG2	0.001	0.001
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_a2b3g2S_complex	CPI-CC002C86EAE	GABRG2	0.001	0.001
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_a2b3g2S_complex	CPI-CC06B7CC089	GABRG2	0.001	0.001
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_a2b3g2S_complex	CPI-CC0C8C9C0D3	GABRG2	0.001	0.001
GABRA3	P34903	True	GBRA3_HUMAN	GABA-A_a3b3g2S_complex	CPI-CC07D1D1AD0	GABRA3	0.001	0.001
GABRA3	P34903	True	GBRA3_HUMAN	GABA-A_a3b3g2S_complex	CPI-CC0195F6CE4	GABRA3	0.001	0.001
GABRA3	P34903	True	GBRA3_HUMAN	GABA-A_a3b3g2S_complex	CPI-CC0079D48C9	GABRA3	0.001	0.001
GABRA3	P34903	True	GBRA3_HUMAN	GABA-A_a3b3g2S_complex	CPI-CC0F11405A3	GABRA3	0.001	0.001
GABRB3	P28472	True	GBRB3_HUMAN	GABA-A_a3b3g2S_complex	CPI-CC07D1D1AD0	GABRB3	0.001	0.001
GABRB3	P28472	True	GBRB3_HUMAN	GABA-A_a3b3g2S_complex	CPI-CC0195F6CE4	GABRB3	0.001	0.001
GABRB3	P28472	True	GBRB3_HUMAN	GABA-A_a3b3g2S_complex	CPI-CC0079D48C9	GABRB3	0.001	0.001
GABRB3	P28472	True	GBRB3_HUMAN	GABA-A_a3b3g2S_complex	CPI-CC0F11405A3	GABRB3	0.001	0.001
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_a3b3g2S_complex	CPI-CC07D1D1AD0	GABRG2	0.001	0.001
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_a3b3g2S_complex	CPI-CC0195F6CE4	GABRG2	0.001	0.001
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_a3b3g2S_complex	CPI-CC0079D48C9	GABRG2	0.001	0.001
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_a3b3g2S_complex	CPI-CC0F11405A3	GABRG2	0.001	0.001
GABRA3	P34903	True	GBRA3_HUMAN	GABA-A_a3b3e_complex	CPI-CC0E092014F	GABRA3	0.002	0.002
GABRA3	P34903	True	GBRA3_HUMAN	GABA-A_a3b3e_complex	CPI-CC02329B61A	GABRA3	0.002	0.002
GABRA3	P34903	True	GBRA3_HUMAN	GABA-A_a3b3e_complex	CPI-CC0695DEB89	GABRA3	0.002	0.002
GABRA3	P34903	True	GBRA3_HUMAN	GABA-A_a3b3e_complex	CPI-CC0852DD8AB	GABRA3	0.002	0.002
GABRB3	P28472	True	GBRB3_HUMAN	GABA-A_a3b3e_complex	CPI-CC0E092014F	GABRB3	0.002	0.002
GABRB3	P28472	True	GBRB3_HUMAN	GABA-A_a3b3e_complex	CPI-CC02329B61A	GABRB3	0.002	0.002
GABRB3	P28472	True	GBRB3_HUMAN	GABA-A_a3b3e_complex	CPI-CC0695DEB89	GABRB3	0.002	0.002
GABRB3	P28472	True	GBRB3_HUMAN	GABA-A_a3b3e_complex	CPI-CC0852DD8AB	GABRB3	0.002	0.002
GABRE	P78334	True	GBRE_HUMAN	GABA-A_a3b3e_complex	CPI-CC0E092014F	GABRE	0.002	0.002
GABRE	P78334	True	GBRE_HUMAN	GABA-A_a3b3e_complex	CPI-CC02329B61A	GABRE	0.002	0.002
GABRE	P78334	True	GBRE_HUMAN	GABA-A_a3b3e_complex	CPI-CC0695DEB89	GABRE	0.002	0.002
GABRE	P78334	True	GBRE_HUMAN	GABA-A_a3b3e_complex	CPI-CC0852DD8AB	GABRE	0.002	0.002
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC08C4BCAED	GRIK1	0.002	0.006
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC0924D1237	GRIK1	0.002	0.006
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC0918CCE56	GRIK1	0.002	0.006
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC007CF847B	GRIK1	0.002	0.006
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC05BFEA73C	GRIK1	0.002	0.006
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC07909859C	GRIK1	0.002	0.006
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC08C4BCAED	GRIK4	0.002	0.006
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC0924D1237	GRIK4	0.002	0.006
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC0918CCE56	GRIK4	0.002	0.006
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC007CF847B	GRIK4	0.002	0.006
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC05BFEA73C	GRIK4	0.002	0.006
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_1_4_complex	CPI-CC07909859C	GRIK4	0.002	0.006
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC00F486A57	GRIK1	0.021	0.013
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0C78F642C	GRIK1	0.021	0.013
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC02BF19DCF	GRIK1	0.021	0.013
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC08EE84AE8	GRIK1	0.021	0.013
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0DC1D35A7	GRIK1	0.021	0.013
GRIK1	P39086	True	GRIK1_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0A8308C2C	GRIK1	0.021	0.013
GRIK5	Q16478	True	GRIK5_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC00F486A57	GRIK5	0.021	0.013
GRIK5	Q16478	True	GRIK5_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0C78F642C	GRIK5	0.021	0.013
GRIK5	Q16478	True	GRIK5_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC02BF19DCF	GRIK5	0.021	0.013
GRIK5	Q16478	True	GRIK5_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC08EE84AE8	GRIK5	0.021	0.013
GRIK5	Q16478	True	GRIK5_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0DC1D35A7	GRIK5	0.021	0.013
GRIK5	Q16478	True	GRIK5_HUMAN	Glutamate_Kainate_1_5_complex	CPI-CC0A8308C2C	GRIK5	0.021	0.013
GRIK2	Q13002	True	GRIK2_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC052F5C918	GRIK2	0.002	0.006
GRIK2	Q13002	True	GRIK2_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC0D02A5FE5	GRIK2	0.002	0.006
GRIK2	Q13002	True	GRIK2_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC0063E25BD	GRIK2	0.002	0.006
GRIK2	Q13002	True	GRIK2_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC05A802EBC	GRIK2	0.002	0.006
GRIK2	Q13002	True	GRIK2_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC0D4DE23C7	GRIK2	0.002	0.006
GRIK2	Q13002	True	GRIK2_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC00CFD9E84	GRIK2	0.002	0.006
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC052F5C918	GRIK4	0.002	0.006
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC0D02A5FE5	GRIK4	0.002	0.006
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC0063E25BD	GRIK4	0.002	0.006
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC05A802EBC	GRIK4	0.002	0.006
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC0D4DE23C7	GRIK4	0.002	0.006
GRIK4	Q16099	True	GRIK4_HUMAN	Glutamate_Kainate_2_4_complex	CPI-CC00CFD9E84	GRIK4	0.002	0.006
GRIK2	Q13002	True	GRIK2_HUMAN	Glutamate_Kainate_2_5_complex	CPI-CC0EAD8AFBF	GRIK2	0.028	0.017
